Ind1Name,Dim1Name,Dim1Value,Dim2Name,Dim2Value,Date ,Select Metric,
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk13,Count,"1,034"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk14,Count,721
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk15,Count,701
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk16,Count,833
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk17,Count,941
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk18,Count,"1,010"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk19,Count,"1,588"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk20,Count,"1,253"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk21,Count,"1,066"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk22,Count,823
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk23,Count,688
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk24,Count,628
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk25,Count,520
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk26,Count,477
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk27,Count,377
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk28,Count,360
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk29,Count,335
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk30,Count,261
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk31,Count,337
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk32,Count,352
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk33,Count,359
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk34,Count,342
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk35,Count,378
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk36,Count,417
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk37,Count,594
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk38,Count,"1,120"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk39,Count,"1,262"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk40,Count,"1,326"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk41,Count,"1,036"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk42,Count,"1,254"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk43,Count,"1,373"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk44,Count,"1,391"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk45,Count,"1,354"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk46,Count,"1,192"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk47,Count,"1,323"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk48,Count,"1,425"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk49,Count,"1,486"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk50,Count,"1,753"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk51,Count,"1,825"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk52,Count,"1,737"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2018 wk53,Count,360
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk1,Count,878
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk2,Count,"1,227"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk3,Count,"1,593"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk4,Count,"1,492"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk5,Count,"1,509"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk6,Count,"1,693"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk7,Count,"1,676"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk8,Count,"1,392"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk9,Count,914
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk10,Count,987
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk11,Count,"1,224"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk12,Count,"1,202"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk13,Count,"1,232"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk14,Count,"1,154"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk15,Count,"1,239"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk16,Count,"1,039"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk17,Count,746
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk18,Count,763
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk19,Count,958
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk20,Count,"1,105"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk21,Count,"1,126"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk22,Count,875
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk23,Count,708
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk24,Count,689
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk25,Count,606
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk26,Count,585
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk27,Count,480
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk28,Count,393
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk29,Count,352
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk30,Count,389
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk31,Count,181
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk32,Count,205
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk33,Count,355
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk34,Count,322
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk35,Count,361
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk36,Count,407
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk37,Count,683
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk38,Count,"1,155"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk39,Count,"1,055"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk40,Count,663
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk41,Count,639
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk42,Count,748
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk43,Count,790
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk44,Count,864
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk45,Count,954
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk46,Count,"1,157"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk47,Count,"1,251"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk48,Count,"1,263"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk49,Count,"1,365"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk50,Count,"1,620"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk51,Count,"1,882"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk52,Count,"2,167"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2019 wk53,Count,645
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2020 wk1,Count,881
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2020 wk2,Count,"1,570"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2020 wk3,Count,"2,225"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2020 wk4,Count,"2,389"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2020 wk5,Count,"2,388"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2020 wk6,Count,"2,411"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2020 wk7,Count,"1,840"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2020 wk8,Count,"1,154"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2020 wk9,Count,857
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2020 wk10,Count,"1,346"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2020 wk11,Count,"2,101"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2020 wk12,Count,"1,175"
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2020 wk13,Count,427
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2020 wk14,Count,218
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2020 wk15,Count,135
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2020 wk16,Count,84
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2020 wk17,Count,90
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2020 wk18,Count,69
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2020 wk19,Count,122
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2020 wk20,Count,124
Respiratory,Citywide,Citywide,Age Group,Ages 5-17 years,2020 wk21,Count,109
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk1,Count,"1,115"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk2,Count,"4,209"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk3,Count,"3,999"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk4,Count,"3,582"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk5,Count,"4,185"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk6,Count,"4,249"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk7,Count,"4,544"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk8,Count,"4,980"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk9,Count,"5,561"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk10,Count,"5,334"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk11,Count,"5,559"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk12,Count,"4,887"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk13,Count,"4,437"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk14,Count,"4,265"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk15,Count,"3,847"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk16,Count,"3,733"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk17,Count,"3,615"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk18,Count,"3,805"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk19,Count,"3,755"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk20,Count,"3,611"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk21,Count,"3,567"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk22,Count,"3,477"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk23,Count,"3,375"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk24,Count,"3,565"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk25,Count,"3,418"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk26,Count,"3,254"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk27,Count,"3,146"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk28,Count,"3,161"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk29,Count,"3,200"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk30,Count,"3,044"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk31,Count,"3,065"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk32,Count,"3,299"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk33,Count,"3,294"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk34,Count,"3,230"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk35,Count,"3,268"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk36,Count,"3,263"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk37,Count,"3,355"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk38,Count,"3,489"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk39,Count,"3,680"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk40,Count,"3,790"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk41,Count,"4,083"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk42,Count,"4,038"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk43,Count,"4,324"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk44,Count,"3,837"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk45,Count,"3,936"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk46,Count,"3,885"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk47,Count,"4,054"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk48,Count,"3,708"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk49,Count,"4,318"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk50,Count,"4,019"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk51,Count,"4,262"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk52,Count,"4,603"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2016 wk53,Count,"6,064"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk1,Count,"6,100"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk2,Count,"5,642"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk3,Count,"5,502"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk4,Count,"5,129"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk5,Count,"4,836"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk6,Count,"4,750"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk7,Count,"4,745"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk8,Count,"4,418"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk9,Count,"4,026"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk10,Count,"4,037"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk11,Count,"3,930"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk12,Count,"4,149"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk13,Count,"4,378"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk14,Count,"4,433"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk15,Count,"4,082"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk16,Count,"4,255"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk17,Count,"4,147"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk18,Count,"4,091"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk19,Count,"4,256"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk20,Count,"4,175"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk21,Count,"4,166"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk22,Count,"4,098"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk23,Count,"3,951"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk24,Count,"3,764"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk25,Count,"3,532"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk26,Count,"3,426"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk27,Count,"3,286"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk28,Count,"3,354"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk29,Count,"3,199"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk30,Count,"3,158"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk31,Count,"3,017"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk32,Count,"3,254"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk33,Count,"3,408"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk34,Count,"3,525"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk35,Count,"3,386"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk36,Count,"3,607"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk37,Count,"3,892"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk38,Count,"3,974"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk39,Count,"3,917"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk40,Count,"3,922"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk41,Count,"3,892"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk42,Count,"3,745"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk43,Count,"3,968"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk44,Count,"4,178"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk45,Count,"4,865"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk46,Count,"4,173"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk47,Count,"4,100"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk48,Count,"4,790"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk49,Count,"4,545"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk50,Count,"4,374"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk51,Count,"4,719"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk52,Count,"5,248"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2017 wk53,Count,611
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk1,Count,"5,042"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk2,Count,"6,679"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk3,Count,"6,458"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk4,Count,"6,953"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk5,Count,"7,011"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk6,Count,"7,254"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk7,Count,"7,072"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk8,Count,"5,687"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk9,Count,"4,522"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk10,Count,"4,114"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk11,Count,"3,844"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk12,Count,"3,792"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk13,Count,"3,761"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk14,Count,"3,910"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk15,Count,"3,774"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk16,Count,"3,650"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk17,Count,"3,642"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk18,Count,"3,665"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk19,Count,"4,200"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk20,Count,"3,916"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk21,Count,"3,858"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk22,Count,"3,687"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk23,Count,"3,781"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk24,Count,"3,501"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk25,Count,"3,504"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk26,Count,"3,148"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk27,Count,"2,976"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk28,Count,"3,031"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk29,Count,"2,952"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk30,Count,"2,845"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk31,Count,"2,816"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk32,Count,"2,913"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk33,Count,"3,043"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk34,Count,"2,928"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk35,Count,"3,010"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk36,Count,"3,145"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk37,Count,"3,328"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk38,Count,"3,712"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk39,Count,"4,047"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk40,Count,"4,428"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk41,Count,"4,558"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk42,Count,"4,362"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk43,Count,"3,871"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk44,Count,"3,732"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk45,Count,"3,738"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk46,Count,"3,619"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk47,Count,"3,894"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk48,Count,"4,321"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk49,Count,"4,151"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk50,Count,"4,462"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk51,Count,"4,539"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk52,Count,"5,166"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2018 wk53,Count,"1,441"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk1,Count,"4,212"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk2,Count,"5,262"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk3,Count,"4,911"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk4,Count,"4,972"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk5,Count,"4,976"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk6,Count,"5,207"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk7,Count,"4,674"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk8,Count,"4,800"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk9,Count,"4,418"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk10,Count,"4,272"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk11,Count,"4,380"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk12,Count,"4,152"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk13,Count,"3,964"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk14,Count,"3,972"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk15,Count,"3,958"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk16,Count,"3,697"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk17,Count,"3,686"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk18,Count,"3,787"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk19,Count,"3,688"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk20,Count,"3,900"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk21,Count,"3,806"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk22,Count,"3,757"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk23,Count,"3,619"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk24,Count,"3,431"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk25,Count,"3,381"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk26,Count,"3,095"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk27,Count,"3,043"
Respiratory,Citywide,Citywide,Age Group,Ages 18-64 years,2019 wk28,Count,"3,195"
